id,ordem,sequencia_cadastro,tipo,endereco,bairro,metragem_m2,lat,lng,lote,status,history,polygon,scheduled_date,proxima_previsao,ultima_rocagem,manual_schedule,days_to_complete,servico,registrado_por,data_registro
185,,,Roçagem,eduardo grandis,porto seguro,4498,-23.265555643637054,-51.16397380828858,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:49:45.034Z
818,,,Roçagem,rua rua renato fabretti nº 685 q-15 l-21,universidade,390.5,-23.3288076,-51.2167997,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
222,,,Roçagem,anisio ribas bueno,maria celina,3552.01,-23.2657609,-51.1916729,1,Concluído,"[{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-14T19:00:40.125Z
320,,,Roçagem,leonardo lopes camargo gualberto,bella vida heimtal,2759.02,-23.3107725,-51.222379,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:58:19.326Z
921,,,Roçagem,rua flor dos alpes c/ rua verônica,ouro branco,2172.15,-23.360202648550857,-51.144930124282844,2,Concluído,"[{""date"":""2025-10-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-14,2025-10-30,false,1,rocagem,,2025-11-06T01:07:13.690Z
230,,,Roçagem,reinaldo r silva,padovani,11410.09,-23.321626808277916,-51.16521835327149,1,Concluído,"[{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-14T19:01:26.892Z
216,,,Roçagem,café arábica c/ estevão nantes,palmas,946.73,-23.269370019741277,-51.183832883834846,1,Concluído,"[{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-14T18:55:45.174Z
548,,,Roçagem,av pedro carrasco alduan,residencial do café,360,-23.26904476712272,-51.18101119995118,1,Concluído,"[{""date"":""2025-10-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-28,2025-10-14,false,1,rocagem,,2025-11-06T14:30:50.005Z
539,,,Roçagem,av jose de lima castro,nova londrina,2817.04,-23.2811053,-51.1887742,1,Concluído,"[{""date"":""2025-10-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-24,2025-10-10,false,1,rocagem,,2025-11-06T14:24:44.363Z
543,,,Roçagem,av sudao,hilda mandarino,2321.71,-23.2773175,-51.1764897,1,Concluído,"[{""date"":""2025-10-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-05,2025-11-21,false,1,rocagem,,2025-11-21T12:06:23.426Z
220,,,Roçagem,antonio sisti c cafe sumatra,residencial do café,11260.42,-23.265447223082134,-51.18317842483521,1,Concluído,"[{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-14T18:58:46.866Z
351,,,Roçagem,ana caputo piacentini,maria cecilia,9148.68,-23.2455167,-51.1403862,1,Concluído,"[{""date"":""2025-10-08"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-22,2025-10-08,false,1,rocagem,,2025-11-06T13:22:46.112Z
826,,,Roçagem,ruy f. de carvalho c/ rua moacyr teixeira,terras de santana,3732.5,-23.352027397857352,-51.17465972900391,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
688,,,Roçagem,julio de castilho c/ waldomiro ferreira da silva,novo sabara,2201.76,-23.307970877118663,-51.211797595024116,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
1104,,,Roçagem,rua norman prochet (02 áreas) - monumento - o passageiro,centro,4849.08,-23.3119288,-51.1500501,2,Concluído,"[{""date"":""2025-10-31"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-15,2025-10-01,false,1,rocagem,,2025-11-06T14:40:28.664Z
938,,,Roçagem,j rua jose negri / jose francisco pereira / av. alice abib sahao,neman sahyun,12896.02,-23.356381027793187,-51.13085389137269,2,Concluído,"[{""date"":""2025-11-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-09-29"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-13,2025-09-29,false,1,rocagem,,2025-11-06T11:26:01.919Z
1103,,,Roçagem,rua lourdes m. martinelli c/ av. pioneiros,novo oriente,893.9,-23.3114889,-51.1277331,2,Concluído,"[{""date"":""2025-10-31"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-15,2025-10-01,false,1,rocagem,,2025-11-06T14:50:11.942Z
942,,,Roçagem,salvadora s. canalez (valdy j. machado ate flavio p. dos santos),jose bastos de almeida,1404.94,-23.3245731,-51.1610877,2,Concluído,"[{""date"":""2025-11-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-09-29"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-13,2025-09-29,false,1,rocagem,,2025-11-06T11:32:56.763Z
723,,,Roçagem,rua michigan,quebec,7704.53,-23.317143955237388,-51.17600083351136,2,Concluído,"[{""date"":""2025-09-29"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-13,2025-09-29,false,1,rocagem,,2025-11-06T11:39:41.936Z
531,,,Roçagem,av francisco g. arruda,vários,6076.31,-23.2669956,-51.1753641,1,Concluído,"[{""date"":""2025-10-15"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-05,2025-11-21,false,1,rocagem,,2025-11-21T12:11:06.975Z
1058,,,Roçagem,rua benedito jeronimo rosario c/ av. maximo perez garcia,vicente palotti,965.65,-23.3217846,-51.1158192,2,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-15T14:22:37.719Z
859,,,Roçagem,rua otavio alves filho - entre rua devanir s. toppa e rua manoel l. martines,cafezal,1067.52,-23.3783806,-51.1519133,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
809,,,Roçagem,rua lenita cesar com rua da ginastica olimpica,joao turquino,2218.16,-23.3262412,-51.2292667,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
135,,,Roçagem,cacilda nasralla neme c antonio urias,cabo frio,8953.75,-23.27289846681421,-51.18269562721253,1,Concluído,"[{""date"":""2025-11-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-25,2025-11-10,false,1,rocagem,,2025-11-17T13:49:25.912Z
554,,,Roçagem,av das torres zona norte,vários,134305.19,-23.262677540816878,-51.14991903305054,1,Concluído,"[{""date"":""2025-10-17"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-05,2025-11-21,false,1,rocagem,,2025-11-21T12:04:13.721Z
102,,,Roçagem,mauricio coelho lima (2 áreas),santa rita v,17541.14,-23.2833224,-51.1967129,1,Concluído,"[{""date"":""2025-11-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-21,2025-11-06,false,1,rocagem,,2025-11-13T19:41:09.125Z
374,,,Roçagem,almenio correa lemes,mister thomas,1971.54,-23.2802678,-51.1269029,1,Concluído,"[{""date"":""2025-10-16"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-30,2025-10-16,false,1,rocagem,,2025-11-06T15:07:40.079Z
187,,,Roçagem,sofia scholze c emilio scholze ( praças),jeronymo nogueira,1164.84,-23.2690243,-51.1624399,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:47:26.782Z
296,,,Roçagem,esther rodrigues franco (barranco do quarteirão inteiro),gávea,17474.14,-23.2507004,-51.1646159,1,Concluído,"[{""date"":""2025-10-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-17,2025-10-03,false,1,rocagem,,2025-11-06T12:31:04.553Z
194,,,Roçagem,angela rosa c/ jose daniel kiellander,arapongas,7776.06,-23.272149418824704,-51.16425275802613,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:50:41.738Z
388,,,Roçagem,r. do canario,waldemar hauer,607.02,-23.2917197,-51.1248669,1,Concluído,"[{""date"":""2025-10-16"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-30,2025-10-16,false,1,rocagem,,2025-11-06T14:58:22.852Z
94,,,Roçagem,figueira x balsamo,santa rita,489.3,-23.2901461,-51.2013649,1,Concluído,"[{""date"":""2025-11-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-21,2025-11-06,false,1,rocagem,,2025-11-13T19:35:42.447Z
512,,,Roçagem,av. américo deolindo garla,milton gavetti,6003.83,-23.283532522658604,-51.15114212036133,1,Concluído,"[{""date"":""2025-10-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-19"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-03,2025-11-19,false,1,rocagem,,2025-11-19T12:09:03.934Z
81,,,Roçagem,samuameira c/ perobal,santiago,2907.82,-23.2885866,-51.1931584,1,Concluído,"[{""date"":""2025-11-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-21,2025-11-06,false,1,rocagem,,2025-11-13T19:29:56.496Z
648,,,Roçagem,grajau c/ purus,vila nova,1925.8,-23.297683665248645,-51.16477847099305,2,Concluído,"[{""date"":""2025-09-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-14,2025-09-30,false,1,rocagem,,2025-11-06T14:39:37.615Z
140,,,Roçagem,osny muniz c tanganica,hilda mandarino,7404.24,-23.282448459451047,-51.1767840385437,1,Concluído,"[{""date"":""2025-11-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-25,2025-11-10,false,1,rocagem,,2025-11-17T13:58:28.304Z
594,,,Roçagem,rua prof. joao candido c/ rua piaui,centro,876.29,-23.313035361548042,-51.16120576858521,2,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-06T01:53:49.981Z
924,,,Roçagem,rua das orquídeas c/ as ruas begonias e das papoulas (02 areas),ouro branco,592.97,-23.3197305,-51.1662008,2,Concluído,"[{""date"":""2025-10-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-14,2025-10-30,false,1,rocagem,,2025-11-06T01:08:59.235Z
1105,,,Roçagem,av. martiniano do valle do filho,varios,4942.29,-23.3144312,-51.1465061,2,Concluído,"[{""date"":""2025-10-31"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-15,2025-10-01,false,1,rocagem,,2025-11-06T14:41:16.330Z
750,,,Roçagem,rua guadalajara,arco iris,2443.75,-23.333867675134265,-51.17192924022675,2,Concluído,"[{""date"":""2025-09-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-14,2025-09-30,false,1,rocagem,,2025-11-06T14:35:18.851Z
113,,,Roçagem,tanganica e lucilio de held ate ana terra,coliseu,47526.18,-23.2832078,-51.180744,1,Concluído,"[{""date"":""2025-11-07"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-22,2025-11-07,false,1,rocagem,,2025-11-17T13:20:19.819Z
328,,,Roçagem,augustinha maria de góes,santa cruz,197.86,-23.2547969,-51.1517483,1,Concluído,"[{""date"":""2025-10-07"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-21,2025-10-07,false,1,rocagem,,2025-11-06T13:07:24.670Z
172,,,Roçagem,wanderlei barbosa de castro,belleville,873.44,-23.2698957,-51.1578368,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:38:13.063Z
75,,,Roçagem,arcindo sardo c adalcimar r guandalini,império do sol,9636.19,-23.2859041,-51.180452,1,Concluído,"[{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,,2025-11-13T19:17:40.402Z
162,,,Roçagem,garça real c arara azul,violin,4887.72,-23.2596424,-51.1482976,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
248,,,Roçagem,maria saraiva de queiroz,novo horizonte ii,14822.7,-23.2476975,-51.1900666,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
885,,,Roçagem,"ruas elson pedro dos santos, do mst e raul alves de andrade",uniao da vitoria,14769.64,-23.3850385,-51.1305204,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
867,,,Roçagem,arthur magro c/ jose s. de queiroz / antonio vieira da silva,atlanta,8291.03,-23.3693033,-51.1469357,2,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
571,,,Roçagem,av. duque de caxias c/ r. caetano munhoz da rocha,recreio,411.75,-23.3154575,-51.1551198,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
416,,,Roçagem,aluízio lima,montecatini,3242.19,-23.311833302935707,-51.12058639526367,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
582,,,Roçagem,francisca vieira da costa,liberdade,1641.82,-23.2744819,-51.1655083,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
464,,,Roçagem,gardenias c rosa branca,interlagos,213.88,-23.2883064,-51.2040586,1,Pendente,"[]",,,2025-11-06,,false,1,rocagem,,
204,,,Roçagem,av francisco g. arruda c/ leonel m. costa,alto da boa vista ii,4429.78,-23.27172068551444,-51.174128651618965,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:55:57.748Z
532,,,Roçagem,francisco g arruda c/ stanislaw jan los,parigot de souza i,4537.06,-23.27099627092392,-51.17530345916749,1,Concluído,"[{""date"":""2025-10-15"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-05,2025-11-21,false,1,rocagem,,2025-11-21T12:16:08.117Z
148,,,Roçagem,francisca vieira da costa - antonio e. lazareti - cardeal vermelho,liberdade,3136.1,-23.273868,-51.1652418,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:43:24.358Z
485,,,Roçagem,av saul elkind (aos fundos do jd. catuaí e dixie toga),itaparica,18730.53,-23.26058792037359,-51.135692596435554,1,Concluído,"[{""date"":""2025-10-22"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T16:54:45.144Z
280,,,Roçagem,maria lucia moreno c/ ernesta c tesser,paris,1497.79,-23.2494953,-51.1699187,1,Concluído,"[{""date"":""2025-10-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-17,2025-10-03,false,1,rocagem,,2025-11-06T12:13:51.029Z
497,,,Roçagem,av. saul elkind c/ av. angelina ricci vezozzo,itaparica,723.86,-23.260607633927076,-51.1385464668274,1,Concluído,"[{""date"":""2025-10-22"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T16:56:19.377Z
475,,,Roçagem,entre paulo bowskowsk e nicola jaqueta,warta,691.73,-23.1926829,-51.2020162,1,Concluído,"[{""date"":""2025-10-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-24,2025-10-10,false,1,rocagem,,2025-11-06T13:44:45.983Z
322,,,Roçagem,av. manoel honorato sobrinho,bella vida heimtal,21668.43,-23.2388844,-51.1557602,1,Concluído,"[{""date"":""2025-10-07"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-21,2025-10-07,false,1,rocagem,,2025-11-06T13:02:47.383Z
239,,,Roçagem,edson estrigueiro c/ amelia b rabelo,são jorge,233.08,-23.31673999841688,-51.16693496704102,1,Concluído,"[{""date"":""2025-10-02"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-16,2025-10-02,false,1,rocagem,,2025-11-06T11:37:44.416Z
236,,,Roçagem,av giocondo maturi c/ mitsuky shime,vista bella,8927,-23.2662612,-51.2039175,1,Concluído,"[{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-14T19:02:49.794Z
257,,,Roçagem,silvio p de jesus c joaquim f de paula,parigot de souza ii,1189.56,-23.2558966,-51.178174,1,Concluído,"[{""date"":""2025-10-02"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-16,2025-10-02,false,1,rocagem,,2025-11-06T11:50:07.750Z
319,,,Roçagem,gustavo kruger,bella vida heimtal,1374.15,-23.2467571,-51.1556428,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:57:45.423Z
304,,,Roçagem,rua dr. izaac de lima c/ paulo akaichi,heimtal,15039.28,-23.2427948,-51.1551615,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:37:31.624Z
